timestamp,acok_n_signal_vdc,acoustic_noise_db,ambient_temp_c,axis_calib_position_deg,axis_drop_motors_off_mm,bearing_grease_interval_h,bearing_temp_c,bleeder_temp_c,brake_coil_current_a,brake_coil_resistance_ohm,brake_holding_torque_nm,brake_release_ok,brake_release_voltage_vdc,breaker_f5_ok,breaker_f6_ok,cabinet_ambient_temp_c,cabinet_input_voltage_vac,cabinet_rated_voltage_vac,cable_insulation_resistance_mohm,connector_torque_nm,contactor_k41_coil_vdc,contactor_k41_contact_vac,contactor_k41_resistance_ohm,control_module_supply_vdc,cooling_fan_ok,cpu_led_ok,cpu_load_pct,cross_connection_count,drive_module_led_ok,drive_module_psu_output_vdc,drive_module_supply_vdc,drive_module_terminal_voltage_vac,drive_module_x1_input_vac,drive_motor_temp_c,dsqc604_dcok_led_ok,dsqc604_input_vac,dsqc604_output_current_a,dsqc604_output_vdc,dsqc661_dcok_led_ok,dsqc661_input_vac,dsqc661_output_vdc,dsqc662_connected,dsqc662_input_vdc,dsqc662_status_led,duty_cycle_pct,earth_fault_current_ma,earth_fault_f4_ok,emi_level_dbuvm,ethernet_axc_led_ok,ethernet_link_ok,ethernet_packet_loss_pct,ethernet_ping_ms,event_log_error_count,fieldbus_msg_rate,flexpendant_connected,flexpendant_current_a,flexpendant_power_led_ok,flexpendant_supply_vdc,fuse_f2_ok,fuse_f6_ok,fuse_q1_ok,gearbox_oil_level_mm,gearbox_oil_temp_c,gearbox_surface_temp_c,input_filter_output_vac,intermittent_error_rate,io_bus_load_pct,io_update_interval_ms,joint_backlash_arcmin,joint_contact_resistance_ohm,load_insulation_resistance_mohm,main_computer_supply_vdc,main_switch_on,mains_frequency_hz,mains_phase_ok,mains_voltage_vac,oil_stain_area_cm2,parallel_bar_deviation_mm,program_cycle_time_ms,rapid_instruction_count,service_outlet_current_a,service_outlet_voltage_vac,switch_q12_closed,system_power_led_ok,tcp_orientation_error_deg,tcp_position_error_mm,temp_variation_rate_c_h,tool_load_kg,transformer_primary_vac,transformer_secondary_vac,transformer_t1_primary_vac,transformer_t1_secondary_vac,usb_connected,vibration_rms_mm_s,voltage_after_f6_vac,voltage_after_main_switch_vac,voltage_after_q12_vac,voltage_after_q1_vac,voltage_before_f6_vac,voltage_before_fuse_vac,voltage_before_q1_vac,voltage_deviation_pct
2026-04-04T01:50:00+00:00,0.0434,60.7593,22.2503,-0.0197,0.3535,1.8342,75.7189,65.6716,0.3806,22.1386,8.3994,1.0000,24.0171,1.0000,1.0000,22.3589,221.0425,230.0000,641.6144,2.4114,23.6989,0.1516,0.0421,24.0753,1.0000,1.0000,35.7289,10.0000,1.0000,23.7622,24.9707,0.0000,224.5745,38.3342,1.0000,229.6676,1.6252,23.9880,1.0000,223.3676,24.2983,1.0000,25.0943,1.0000,54.9847,1.7660,1.0000,32.4304,1.0000,1.0000,0.1053,3.0257,1.0033,24.0610,1.0000,0.6804,1.0000,23.7032,1.0000,1.0000,1.0000,-0.4080,48.1903,39.0207,221.8808,0.3176,28.9751,50.9385,1.2928,0.0133,529.2277,23.9258,1.0000,49.9987,1.0000,230.4659,0.0274,0.0105,22.6054,162.6553,3.1336,219.6091,1.0000,1.0000,0.0461,0.2024,0.6919,5.0033,235.2475,24.9880,222.9182,43.8697,1.0000,1.3671,225.2128,224.6792,237.9276,229.2664,221.5631,228.5370,218.5214,1.0163
2026-04-04T01:55:00+00:00,0.0496,52.8640,23.0320,0.0129,0.4675,1.9176,37.3790,52.5950,0.4575,20.0995,8.6320,1.0000,24.3890,1.0000,1.0000,33.2766,235.6050,230.0000,767.4462,2.2073,24.3556,0.2623,0.0570,23.5923,1.0000,1.0000,41.1020,7.0000,1.0000,24.5594,24.2527,0.0000,230.1742,46.1371,1.0000,236.1532,1.8887,24.2400,1.0000,235.1966,24.1804,1.0000,25.3254,1.0000,60.3085,1.3321,1.0000,28.4382,1.0000,1.0000,0.1143,2.0331,3.6750,41.0457,1.0000,0.9881,1.0000,23.6879,1.0000,1.0000,1.0000,0.3396,47.6324,44.8790,234.3407,0.1421,22.0935,47.9453,0.9629,0.0107,590.6716,24.0442,1.0000,49.9115,1.0000,220.1692,0.0000,0.0809,20.3266,137.2969,2.8137,235.4607,1.0000,1.0000,0.0396,0.0637,0.6364,4.9253,217.9737,24.1023,240.9671,41.4089,1.0000,1.1408,226.4639,240.8798,223.1984,234.3827,225.7502,237.3595,222.9205,2.2413
2026-04-04T02:00:00+00:00,0.0647,52.5050,19.9643,0.0117,0.0000,2.0010,43.4561,57.1455,0.4472,20.3504,8.5467,1.0000,23.4064,1.0000,1.0000,24.5198,227.1975,230.0000,807.9806,2.0542,23.9667,0.2704,0.0566,24.6581,1.0000,1.0000,46.9582,5.0000,1.0000,24.6203,23.5471,0.0000,242.1101,47.2468,1.0000,235.5736,1.5780,24.1273,1.0000,232.7491,23.7516,1.0000,25.5855,1.0000,61.4975,2.0332,1.0000,23.0115,1.0000,1.0000,0.2071,2.2707,0.0000,36.7568,1.0000,0.8158,1.0000,24.3818,1.0000,1.0000,1.0000,0.0086,52.6225,46.4623,225.7032,0.1000,23.8542,49.9501,1.1755,0.0066,521.0155,23.4943,1.0000,49.9653,1.0000,226.2438,0.0472,0.0560,23.7490,143.5276,3.1583,235.5606,1.0000,1.0000,0.1032,0.1358,0.2259,4.9315,225.8078,23.5155,231.9590,41.3660,1.0000,1.5019,239.9078,228.9468,243.0300,235.2054,217.1046,234.5051,233.2929,1.2244
2026-04-04T02:05:00+00:00,0.0762,49.1213,23.7938,-0.0151,3.1132,2.0844,35.3725,47.6657,0.3763,19.2471,8.5112,1.0000,23.9819,1.0000,1.0000,26.2636,227.8160,230.0000,835.7562,2.7396,21.9972,0.2397,0.0518,22.8471,1.0000,1.0000,31.5574,6.0000,1.0000,23.3300,23.4378,0.0000,226.5305,34.7809,1.0000,224.6334,1.4218,24.7276,1.0000,217.9028,24.1861,1.0000,26.0673,1.0000,61.4305,3.0076,1.0000,25.3249,1.0000,1.0000,0.0022,1.2917,0.3941,42.1786,1.0000,0.7161,1.0000,24.3898,1.0000,1.0000,1.0000,0.2232,38.4396,47.4705,222.7458,0.1771,21.1818,51.5077,0.9740,0.0124,510.9131,24.0315,1.0000,49.9795,1.0000,230.7654,0.0442,0.0364,25.7420,169.2426,3.0194,223.9282,1.0000,1.0000,0.0512,0.0830,0.5146,4.9555,240.8205,24.4772,229.9513,40.7229,1.0000,0.9478,233.5729,225.4607,238.9832,231.0621,229.4906,246.9687,218.5104,0.5973
2026-04-04T02:10:00+00:00,0.0334,53.4406,26.8242,-0.0107,0.1258,2.1677,36.7988,49.7504,0.4352,19.8971,8.4716,1.0000,24.5278,1.0000,1.0000,31.7600,225.6741,230.0000,756.3247,2.4777,24.3594,0.2752,0.0530,23.6262,1.0000,1.0000,33.5708,5.0000,1.0000,24.4830,24.6015,0.0000,221.8511,50.4307,1.0000,226.3352,1.2641,24.0471,1.0000,239.2319,24.0401,1.0000,25.4249,1.0000,81.2131,1.0915,1.0000,29.5546,1.0000,1.0000,0.0376,2.6685,0.2383,35.1712,1.0000,0.8037,1.0000,23.9174,1.0000,1.0000,1.0000,-0.4444,49.0870,37.6008,235.5177,0.1936,22.6031,49.4884,1.1563,0.0024,570.6939,23.5090,1.0000,49.9738,1.0000,222.0581,0.0000,0.0335,22.8058,164.8662,6.7574,231.0046,1.0000,1.0000,0.0758,0.1884,0.5079,4.8867,239.9898,24.6431,227.2569,41.2067,1.0000,1.7378,233.6663,224.8394,230.6045,218.5168,234.0511,241.5031,227.8041,-0.6954
2026-04-04T02:15:00+00:00,0.0362,57.7601,24.9196,0.0107,0.1830,2.2511,40.3659,93.2988,0.3560,21.5390,7.9985,1.0000,23.9115,1.0000,1.0000,23.0436,226.7376,230.0000,586.3791,2.5257,24.4386,0.2319,0.0660,23.7554,1.0000,1.0000,49.0358,8.0000,1.0000,24.3931,23.5020,0.0000,226.5432,41.7041,1.0000,244.5099,1.4683,23.9692,1.0000,230.6989,24.0615,1.0000,25.9220,1.0000,55.2989,1.5662,1.0000,31.4020,1.0000,1.0000,0.0446,1.2306,0.1641,49.5946,1.0000,0.9019,1.0000,23.7954,1.0000,1.0000,1.0000,-0.4612,54.9141,36.1394,225.9502,0.1730,20.8102,49.2096,0.5234,0.0068,461.9886,23.5796,1.0000,50.0076,1.0000,232.5923,0.1695,0.0492,24.8123,164.0374,2.9810,230.9387,1.0000,1.0000,0.0769,0.1613,0.3774,4.9714,236.4766,24.4622,220.4468,40.4469,1.0000,0.9669,236.9824,226.3303,238.2888,230.8513,220.7028,240.2959,230.2651,-0.9688
2026-04-04T02:20:00+00:00,0.0574,53.6706,16.1926,0.0068,0.1234,2.3345,40.9062,53.1005,0.4419,19.7746,8.6776,1.0000,23.7491,1.0000,1.0000,27.8416,239.6809,230.0000,817.7403,2.3331,24.5262,0.2137,0.0602,22.6349,1.0000,1.0000,30.2243,12.0000,1.0000,24.7457,24.8898,0.0000,230.8885,44.4783,1.0000,236.8702,1.4243,24.4569,1.0000,236.7983,24.5442,1.0000,25.2755,1.0000,64.8138,2.7847,1.0000,21.9784,1.0000,1.0000,0.1133,2.3883,0.4683,39.9918,1.0000,0.8164,1.0000,24.5603,1.0000,1.0000,1.0000,0.3326,51.5010,41.8218,227.8198,0.1134,23.0954,50.6973,1.0274,0.0103,492.3237,23.8068,1.0000,49.9589,1.0000,225.8556,0.0598,0.0000,17.3938,109.1370,3.0369,236.0165,1.0000,1.0000,0.0321,0.9180,1.0528,4.9300,228.7848,23.2586,236.8153,42.5403,1.0000,0.8365,236.3723,233.6751,234.5701,219.7014,230.1174,235.7662,237.9346,-3.3722
2026-04-04T02:25:00+00:00,0.0298,51.4303,20.0709,0.0057,0.3784,2.4179,36.1682,55.5057,0.3064,20.1835,8.5705,1.0000,23.5629,1.0000,1.0000,26.0043,241.4712,230.0000,830.0525,2.1490,24.7916,0.2026,0.0358,23.3298,1.0000,1.0000,31.2799,7.0000,1.0000,24.1849,22.6769,0.0000,234.7489,42.7329,1.0000,228.2627,1.5612,24.7358,1.0000,232.8326,25.1907,1.0000,25.8002,1.0000,59.7795,3.0082,1.0000,22.5847,1.0000,1.0000,0.1362,1.9623,0.6268,41.9237,1.0000,0.8842,1.0000,23.8272,1.0000,1.0000,1.0000,0.0250,48.1117,45.7267,214.6821,0.0901,29.6601,50.8608,0.7760,0.0105,538.6105,24.2136,1.0000,50.0561,1.0000,227.9873,0.0000,0.0000,22.7318,128.5904,3.6315,221.4090,1.0000,1.0000,0.0684,0.1206,0.1557,4.9784,230.5726,23.6515,224.6483,40.1654,1.0000,1.3057,239.8309,218.7731,221.0988,220.1538,224.4479,223.8298,234.2400,0.0555
2026-04-04T02:30:00+00:00,0.0168,84.4793,22.4531,-0.0151,0.5909,2.5012,31.5073,56.3812,0.5319,20.2865,8.3550,1.0000,23.8827,1.0000,1.0000,29.1932,242.3854,230.0000,760.5943,2.1100,24.1301,0.1842,0.0589,24.3001,1.0000,1.0000,23.8534,6.0000,1.0000,23.9788,24.6828,0.0000,236.9475,50.9622,1.0000,214.1634,1.4881,24.3297,1.0000,227.6757,23.0814,1.0000,26.1115,1.0000,68.5401,3.9886,1.0000,22.0740,1.0000,1.0000,0.1003,1.6461,0.7657,62.5360,1.0000,0.6785,1.0000,24.3580,1.0000,1.0000,1.0000,-0.2475,49.7529,41.9616,236.5312,0.2153,69.9170,52.5110,1.0264,0.0081,506.9006,24.2649,1.0000,50.0000,1.0000,225.8482,0.0681,0.0628,19.2150,185.0424,3.9237,234.1365,1.0000,1.0000,0.0410,0.1476,0.5864,5.0006,229.0966,23.9971,224.6193,42.7607,1.0000,1.4969,234.0601,230.6774,224.3676,223.1219,234.6147,232.0203,236.6434,-0.6034
2026-04-04T02:35:00+00:00,0.0588,54.2267,22.1761,-0.0031,0.5675,2.5846,45.4198,62.2048,0.4275,19.9832,8.5260,1.0000,23.9853,1.0000,1.0000,27.4769,237.5218,230.0000,840.3884,2.4602,25.7248,0.1997,0.0638,24.0145,1.0000,1.0000,22.1886,11.0000,1.0000,24.5497,24.2337,0.0000,222.7846,45.9163,1.0000,226.8341,1.5959,24.4855,1.0000,232.9273,24.6186,1.0000,25.4413,1.0000,62.2628,5.0652,1.0000,21.5788,1.0000,1.0000,0.0335,1.9130,0.3457,36.5153,1.0000,0.9124,1.0000,23.9343,1.0000,1.0000,1.0000,0.2635,46.3879,39.7785,235.6643,4.9172,32.1453,49.9203,1.2228,0.0093,548.8520,24.2779,1.0000,49.9995,1.0000,242.7807,0.1234,0.0567,13.3519,141.6792,2.5071,220.9143,1.0000,1.0000,0.0465,0.1586,0.1965,4.9832,237.7849,23.9703,236.8443,42.7914,1.0000,1.2097,231.4155,232.9225,231.9717,237.2437,214.0306,245.5081,232.0828,-1.0471
2026-04-04T02:40:00+00:00,0.0134,52.5607,26.3776,-0.0013,0.4519,2.6680,36.6750,54.6912,0.4863,20.5627,7.8984,1.0000,24.1175,1.0000,1.0000,31.6005,233.2173,230.0000,888.3303,2.7263,24.1682,0.1480,0.0418,24.7551,1.0000,1.0000,43.9556,13.0000,1.0000,24.3355,24.0569,0.0000,223.4392,45.2925,1.0000,220.8463,1.4281,23.8956,1.0000,229.3048,24.3084,1.0000,25.6791,1.0000,45.9231,1.5979,1.0000,17.4216,1.0000,1.0000,0.1628,1.4827,0.5619,39.7344,1.0000,0.9815,1.0000,23.4972,1.0000,1.0000,1.0000,0.0692,48.2884,44.2787,230.0377,0.0236,22.6014,49.9345,0.6735,0.0064,503.5931,23.2377,1.0000,49.9836,1.0000,229.9069,0.0000,0.0392,23.3609,151.6711,6.6640,235.3626,1.0000,1.0000,0.2594,0.1831,0.0591,4.9441,223.9567,24.5398,217.0074,39.9069,1.0000,1.2322,225.9237,218.0260,231.1009,233.7623,234.9120,233.4980,224.1667,-0.0301
2026-04-04T02:45:00+00:00,0.0440,52.2469,26.3655,0.0075,0.6245,2.7514,40.8743,51.8438,0.4381,21.0040,8.4565,1.0000,25.1434,1.0000,1.0000,31.2421,220.1172,230.0000,780.2069,3.0509,22.3422,0.1958,0.0595,24.7417,1.0000,1.0000,46.6463,5.0000,1.0000,25.0776,23.9158,0.0000,227.7695,44.9950,1.0000,224.0475,1.8418,24.0602,1.0000,232.0065,23.6440,1.0000,25.2010,1.0000,44.3648,0.6135,1.0000,23.7146,1.0000,1.0000,0.0079,2.8285,0.9848,34.3270,1.0000,0.6612,1.0000,24.7739,1.0000,1.0000,1.0000,-0.1120,50.9033,52.1646,219.4597,0.1128,26.1435,47.8807,0.7262,0.0079,541.6050,23.9968,1.0000,50.0078,1.0000,222.7018,0.0000,0.0880,19.1754,117.3336,1.8392,237.3326,1.0000,1.0000,0.0509,0.2140,0.1100,4.9966,224.4400,22.5493,219.4872,43.9528,1.0000,1.0613,224.3134,220.2191,239.0261,232.2259,217.4575,224.3297,225.7657,0.0936
2026-04-04T02:50:00+00:00,0.0614,55.1611,18.8512,0.0344,0.2998,2.8347,38.5098,51.3473,0.9006,21.1537,8.2088,1.0000,23.9770,1.0000,1.0000,31.9026,228.7061,230.0000,763.9152,2.8021,24.1610,0.1416,0.0801,24.2079,1.0000,1.0000,25.9806,14.0000,1.0000,24.4602,24.9076,0.0000,234.7230,46.4917,1.0000,223.3392,1.6168,24.7132,1.0000,234.1487,23.8260,1.0000,25.7991,0.0000,59.1605,1.2640,1.0000,31.5982,1.0000,1.0000,0.0000,2.3095,0.3460,46.2558,1.0000,0.8661,1.0000,24.0576,1.0000,1.0000,1.0000,0.0278,46.6889,36.8191,238.3446,0.1726,29.7960,49.8684,1.1523,0.0093,460.0252,23.9055,1.0000,50.0413,1.0000,235.6756,0.0000,0.0551,24.0679,105.4029,2.4167,225.3798,1.0000,1.0000,0.0457,0.2279,0.5681,4.9351,236.9709,24.2407,229.8749,42.6471,1.0000,0.9500,236.0876,229.6708,232.0842,224.0480,228.5514,232.3182,223.5646,-0.9533
2026-04-04T02:55:00+00:00,0.0373,52.0533,20.1477,0.0091,0.1104,2.9181,37.3061,83.8322,0.2401,20.3203,8.7841,1.0000,23.6770,1.0000,1.0000,31.0410,244.8816,230.0000,911.8830,2.6481,24.8070,0.1600,0.0548,24.1504,1.0000,1.0000,32.5381,7.0000,1.0000,24.0737,24.3394,0.0000,221.3059,49.0895,1.0000,228.4047,1.3587,24.2528,1.0000,231.0137,24.4234,1.0000,24.0713,1.0000,60.5722,1.8095,1.0000,31.6479,1.0000,1.0000,0.0583,1.7191,1.2140,38.0146,1.0000,0.8896,1.0000,23.6588,1.0000,1.0000,1.0000,0.6789,41.1921,47.3519,225.4028,0.2311,20.0809,48.7336,0.8698,0.0104,495.1011,23.2646,1.0000,49.9566,1.0000,221.5762,0.0000,0.0687,21.6164,108.4949,2.5314,238.4120,1.0000,1.0000,0.0657,0.1970,0.0505,4.9832,229.6939,23.7912,232.0237,42.9446,1.0000,1.1667,229.2337,239.9428,221.2458,227.3243,225.1085,223.1717,234.0764,2.4196
2026-04-04T03:00:00+00:00,0.0512,54.7575,24.5178,0.0140,0.2645,3.0015,37.8509,58.9955,0.3626,19.6423,8.5526,1.0000,24.6942,1.0000,1.0000,30.7695,226.9942,230.0000,813.2504,2.3007,23.0080,0.2614,0.0476,24.0316,1.0000,1.0000,42.7623,7.0000,1.0000,23.4364,23.5665,0.0000,225.8094,48.8290,1.0000,230.4813,1.7002,23.8838,1.0000,233.2093,24.0243,1.0000,24.6708,1.0000,65.9860,2.2242,1.0000,27.2166,1.0000,1.0000,0.2715,2.3795,0.3083,38.7657,1.0000,0.8416,1.0000,23.3324,1.0000,1.0000,1.0000,-0.6475,40.2158,40.3555,226.8719,0.1893,25.0209,50.3738,0.7392,0.0071,465.8843,24.0077,1.0000,49.9671,1.0000,231.4412,0.0000,0.0760,22.5552,155.4942,1.9383,219.1392,1.0000,1.0000,0.0399,0.1189,0.1182,5.0253,239.5114,23.3963,233.3447,41.0441,1.0000,1.0171,220.6168,238.2988,226.2372,220.5462,227.5111,224.0923,225.2119,1.0959
2026-04-04T03:05:00+00:00,0.0366,53.2565,27.2008,-0.0123,0.3907,3.0849,42.6756,51.7818,0.4332,19.9965,8.1178,1.0000,23.6537,1.0000,1.0000,24.0647,240.4476,230.0000,683.0336,2.5034,23.8052,0.2591,0.0490,22.7256,1.0000,1.0000,24.0416,13.0000,1.0000,23.7212,23.1749,0.0000,225.9101,45.3408,1.0000,224.9521,1.2688,24.0156,1.0000,227.4326,23.9765,1.0000,25.7921,1.0000,51.5899,2.3688,1.0000,32.8075,1.0000,1.0000,0.0487,2.4126,0.0835,48.4095,1.0000,0.8144,1.0000,23.3808,1.0000,1.0000,1.0000,-0.0341,50.5962,39.2685,245.9531,0.1670,31.8354,51.1912,0.6399,0.0076,477.1870,23.8798,1.0000,49.9848,1.0000,216.4783,0.0768,0.0544,18.2871,128.1757,2.1958,237.5871,1.0000,1.0000,0.0297,0.1250,0.7621,4.9924,225.3666,23.4654,227.9176,42.7842,1.0000,1.4331,215.5581,225.8016,235.1271,239.4137,219.4472,232.8490,227.2814,1.3444
2026-04-04T03:10:00+00:00,0.0227,57.7478,24.3920,-0.0106,0.5250,3.1682,42.0901,51.2016,0.3189,21.7897,8.6955,1.0000,23.6006,1.0000,1.0000,34.7730,230.3797,230.0000,787.8045,2.9093,24.8732,0.1581,0.0513,23.3306,1.0000,1.0000,52.5236,7.0000,1.0000,23.3107,24.0851,0.0000,236.4981,48.4697,1.0000,221.1838,1.3291,24.4978,1.0000,226.0571,23.6704,1.0000,24.6657,1.0000,54.4238,2.7870,1.0000,27.9399,1.0000,1.0000,0.1328,2.0224,0.1147,37.9287,1.0000,0.6731,1.0000,23.8210,1.0000,1.0000,1.0000,0.2534,48.5749,45.2717,225.1449,0.1354,23.5309,48.7242,1.2397,0.0069,408.2259,24.2455,1.0000,49.9327,1.0000,220.8355,0.0000,0.1022,15.7377,171.4823,2.8569,239.9253,1.0000,1.0000,0.0619,0.2319,0.5803,5.0189,229.6220,23.8455,247.4596,43.4193,1.0000,1.5277,244.8186,239.7241,217.4240,245.1611,241.4549,235.1029,230.1552,-0.1550
2026-04-04T03:15:00+00:00,0.0428,57.9400,23.3318,-0.0130,0.5599,3.2516,46.3204,58.7090,0.4973,18.8848,8.1920,1.0000,23.3035,1.0000,1.0000,25.8225,211.5208,230.0000,853.4520,2.6556,23.5935,0.2435,0.0342,24.0483,1.0000,1.0000,43.7830,7.0000,1.0000,23.8968,23.9995,0.0000,233.6450,46.5908,1.0000,228.7654,1.3398,24.5406,1.0000,235.3464,23.6356,1.0000,25.2506,1.0000,72.1087,1.1539,1.0000,27.9531,1.0000,1.0000,0.0331,2.4717,0.2102,51.6041,1.0000,0.7714,1.0000,24.9241,1.0000,1.0000,1.0000,-0.4659,52.1911,40.9743,235.1212,0.0157,26.6890,50.0326,1.0799,0.0078,476.9704,24.0390,1.0000,49.9590,1.0000,231.3583,0.0000,0.0438,23.6003,151.3150,2.7400,232.3861,1.0000,1.0000,0.0713,0.1162,0.8192,5.0717,223.6354,21.4072,228.4275,41.8758,1.0000,0.9115,223.1970,227.7946,220.2616,233.8405,221.1227,224.4943,241.3251,0.7669
2026-04-04T03:20:00+00:00,0.0260,53.8726,21.5645,-0.0254,0.0000,3.3350,36.6363,90.2697,0.3904,20.7775,8.8610,1.0000,23.5873,1.0000,1.0000,80.8483,234.4194,230.0000,876.3280,2.1982,23.8289,0.1706,0.0338,24.2957,1.0000,1.0000,27.6999,12.0000,1.0000,24.4445,23.2705,0.0000,236.2357,34.1295,1.0000,226.5619,1.7657,23.5958,1.0000,240.0063,23.5365,1.0000,26.2157,1.0000,70.2795,3.0579,1.0000,30.5383,1.0000,1.0000,0.1214,2.1809,0.3690,41.7467,1.0000,0.8136,1.0000,23.7194,1.0000,1.0000,1.0000,-0.0482,44.1662,36.8546,233.8784,0.0246,18.8933,49.4275,0.8904,0.0082,529.6149,23.7363,1.0000,49.9762,1.0000,235.0954,0.0000,0.0536,20.1781,164.6891,2.7764,228.6509,1.0000,1.0000,0.0642,0.1647,0.3896,4.9852,230.0508,23.4951,228.4076,44.5224,1.0000,0.7337,225.2650,227.7354,227.4287,235.0491,221.6672,226.1391,234.5342,-1.3436
2026-04-04T03:25:00+00:00,0.0303,52.4277,26.3831,0.0186,0.0000,3.4184,38.5797,62.5779,0.5147,19.6838,8.8326,1.0000,22.8892,1.0000,1.0000,27.3285,238.7372,230.0000,919.5891,2.6646,24.5622,0.1668,0.0527,24.1390,1.0000,1.0000,32.5737,9.0000,1.0000,23.9982,23.9734,0.0000,239.2369,36.2712,1.0000,216.9070,1.4642,24.1740,1.0000,226.4293,23.7552,1.0000,25.9406,1.0000,44.3110,18.6936,1.0000,27.8668,1.0000,1.0000,0.0585,2.3507,0.2330,44.3561,1.0000,1.0526,1.0000,24.6948,1.0000,1.0000,1.0000,0.4746,42.4530,41.9058,232.6922,0.0697,25.0934,48.6311,1.2465,0.0070,441.7059,24.4444,1.0000,50.0437,1.0000,231.1824,0.0000,0.0740,21.3295,158.0522,2.5648,232.1557,1.0000,1.0000,0.0697,0.1926,0.5652,5.0013,219.7980,23.3694,224.5008,42.0555,1.0000,1.5486,238.4737,230.6487,236.3943,228.9032,242.3843,220.1580,224.6673,0.9994
2026-04-04T03:30:00+00:00,0.0538,53.6155,17.6034,-0.0070,0.2486,3.5017,38.1068,55.6589,0.3696,18.7876,8.2569,1.0000,23.8284,1.0000,1.0000,77.5529,229.6619,230.0000,812.6509,2.4160,23.0769,0.2696,0.0495,23.5716,1.0000,1.0000,29.0752,13.0000,1.0000,24.4904,23.7245,0.0000,227.8910,49.8256,1.0000,234.1922,1.3743,23.9962,1.0000,232.1747,23.9383,1.0000,26.7214,1.0000,55.9052,1.7691,1.0000,13.5080,1.0000,1.0000,0.0601,3.1130,0.4797,49.1051,1.0000,0.6809,1.0000,23.9372,1.0000,1.0000,1.0000,-0.8271,52.0518,42.5499,231.9458,0.2949,77.7388,50.1938,1.1029,0.0037,430.5869,22.9338,1.0000,50.0131,1.0000,229.2020,0.0255,0.0774,22.1397,157.3790,4.4004,225.8341,1.0000,1.0000,0.0498,0.1583,0.4923,5.0604,226.6353,24.3836,230.8550,43.4374,1.0000,0.9767,221.6608,235.7923,228.5044,218.8258,232.2266,229.1079,231.0477,-0.3066
2026-04-04T03:35:00+00:00,0.0129,56.1246,17.2197,0.0256,0.4917,3.5851,46.6419,57.1640,0.4292,19.1301,8.6819,1.0000,23.2973,1.0000,1.0000,26.8818,238.5081,230.0000,761.8997,2.6864,23.9915,0.1453,0.0566,24.4500,1.0000,1.0000,32.3925,8.0000,1.0000,24.1620,24.0045,0.0000,221.8069,45.4836,1.0000,224.9710,1.5328,23.9685,1.0000,220.2774,24.1701,1.0000,25.5384,1.0000,59.8097,3.3873,1.0000,30.4038,1.0000,1.0000,0.2509,1.9405,0.1783,47.8043,1.0000,0.9214,1.0000,23.4330,1.0000,1.0000,1.0000,0.3153,49.5272,41.8402,232.5971,0.3188,23.7042,49.5066,1.0583,0.0083,462.4130,23.9692,1.0000,50.0097,1.0000,227.9224,0.0545,0.0567,18.9070,141.6224,3.1865,248.1099,1.0000,1.0000,0.0092,0.2288,0.4390,4.9684,220.0898,23.4200,234.2432,42.3692,1.0000,0.8435,233.6667,225.7979,233.1804,224.1766,221.3456,216.5724,241.3941,-1.5330
2026-04-04T03:40:00+00:00,0.0376,53.2196,27.4327,0.0121,0.2113,3.6685,35.7109,57.0174,0.4273,20.0601,8.3053,1.0000,23.4932,1.0000,1.0000,29.4109,218.4920,230.0000,772.6892,2.4305,23.3003,0.1106,0.0472,24.7116,1.0000,1.0000,28.9785,7.0000,1.0000,23.8065,24.3484,0.0000,221.8514,43.9775,1.0000,228.1408,1.6084,24.6385,1.0000,242.4525,23.6049,1.0000,25.4578,1.0000,74.6590,4.0754,1.0000,27.4685,1.0000,1.0000,0.2238,2.6604,0.5108,30.1039,1.0000,0.8570,1.0000,23.7729,1.0000,1.0000,1.0000,0.1810,45.9690,42.3437,231.8764,0.1917,31.1103,50.6419,1.0053,0.0096,426.7758,23.1536,1.0000,50.0425,1.0000,219.7982,0.0477,0.0410,17.8801,151.1920,2.9754,225.9529,1.0000,1.0000,0.0175,0.1029,0.6772,5.0507,234.7881,23.8451,238.3047,42.7378,1.0000,1.4220,242.5716,227.2535,230.0332,226.7888,229.1114,227.9359,234.2447,-0.0342
2026-04-04T03:45:00+00:00,0.0589,53.3689,21.6872,-0.0120,0.2025,3.7519,48.5147,44.3281,0.3195,20.9098,8.4879,1.0000,23.8274,1.0000,1.0000,26.9451,220.4396,230.0000,813.5944,2.4283,23.8069,0.1667,0.0508,24.4502,1.0000,1.0000,72.0776,11.0000,1.0000,24.0421,24.7165,0.0000,217.3171,41.2384,1.0000,228.4831,1.8178,23.8860,1.0000,237.9076,24.3626,1.0000,25.5052,1.0000,56.7737,1.4807,1.0000,21.0884,1.0000,1.0000,0.1467,2.2926,0.5940,60.0329,1.0000,0.6153,1.0000,23.3851,1.0000,1.0000,1.0000,0.3295,47.3280,40.4142,229.6418,0.1506,21.1507,50.0482,1.0317,0.0077,567.5994,23.5621,1.0000,49.9931,1.0000,225.0331,0.0974,0.0355,20.1673,165.8027,3.6409,239.0901,1.0000,1.0000,0.0653,0.1875,0.1399,4.9741,234.9445,25.1104,219.7239,39.8941,1.0000,1.3850,244.5854,221.3876,229.0281,227.3417,228.3735,230.5491,218.9721,-0.4381
